season,round,circuitId,race_date,driver,finish_pos,fastest_lap,Q1,Q2,Q3,avg_temp,precip_mm,length_km,corners,laps,team,made_Q2,made_Q3,grid_position,leak_proof_weighted_mean,leak_proof_weighted_podium_rate,leak_proof_current_mean,leak_proof_current_podium_rate,leak_proof_current_wins_rate,leak_proof_recent_form,leak_proof_consistency,leak_proof_peak_performance,leak_proof_career_mean,leak_proof_career_podium,leak_proof_last3_fin,leak_proof_points_rate,leak_proof_team_mean,leak_proof_team_podium_rate,leak_proof_circuit_mean_norm,leak_proof_circuit_podium_norm
2024,15,zandvoort,2024-08-25,sainz,5,74.117,,,,16.6,3.1,4.259,14.0,72.0,williams,0,0,10.0,5.153846153846154,0.3846153846153846,5.153846153846154,0.38461538461538464,0.07692307692307693,15.333333333333332,17.398006250094404,20.0,5.153846153846154,0.38461538461538464,5.666666666666667,0.9230769230769231,9.538461538461538,0.19230769230769232,0.0,0.0
2024,15,zandvoort,2024-08-25,sargeant,16,75.539,,,,16.6,3.1,4.259,14.0,72.0,unknown,0,0,10.0,17.230769230769226,0.0,17.23076923076923,0.0,0.0,6.0,18.287257041484697,10.0,17.23076923076923,0.0,15.0,0.0,13.7,0.05,0.0,0.0
2024,15,zandvoort,2024-08-25,stroll,13,75.255,,,,16.6,3.1,4.259,14.0,72.0,aston_martin,0,0,10.0,11.714285714285714,0.0,11.714285714285714,0.0,0.0,11.666666666666666,17.12843558893682,15.0,11.714285714285714,0.0,9.333333333333334,0.42857142857142855,10.75,0.0,0.0,0.0
2024,15,zandvoort,2024-08-25,tsunoda,17,75.55199999999999,,,,16.6,3.1,4.259,14.0,72.0,red_bull,0,0,10.0,12.285714285714285,0.0,12.285714285714286,0.0,0.0,9.333333333333334,16.878227203130795,14.0,12.285714285714286,0.0,11.666666666666666,0.5,7.928571428571429,0.32142857142857145,0.0,0.0
2024,15,zandvoort,2024-08-25,zhou,20,75.724,,,,16.6,3.1,4.259,14.0,72.0,unknown,0,0,10.0,15.857142857142858,0.0,15.857142857142858,0.0,0.0,2.333333333333332,18.586667071418486,10.0,15.857142857142858,0.0,18.666666666666668,0.0,13.7,0.05,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,albon,9,83.918,,,,25.65,19.1,5.793,11.0,53.0,williams,0,0,10.0,13.928571428571429,0.0,13.928571428571429,0.0,0.0,7.666666666666666,17.54781483440091,12.0,13.928571428571429,0.0,13.333333333333334,0.14285714285714285,9.535714285714286,0.17857142857142858,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,alonso,11,82.944,,,,25.65,19.1,5.793,11.0,53.0,aston_martin,0,0,10.0,9.8,0.0,9.8,0.0,0.0,11.333333333333334,16.94325957730312,16.0,9.8,0.0,9.666666666666666,0.6666666666666666,10.8,0.0,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,bottas,16,83.60900000000001,,,,25.65,19.1,5.793,11.0,53.0,unknown,0,0,10.0,16.066666666666666,0.0,16.066666666666666,0.0,0.0,4.333333333333332,18.813461095486208,8.0,16.066666666666666,0.0,16.666666666666668,0.0,13.80232558139535,0.046511627906976744,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,colapinto,12,83.72800000000001,,,,25.65,19.1,5.793,11.0,53.0,alpine,0,0,10.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,gasly,15,83.755,,,,25.65,19.1,5.793,11.0,53.0,alpine,0,0,10.0,12.923076923076923,0.0,12.923076923076923,0.0,0.0,7.0,17.360825678317987,12.0,12.923076923076923,0.0,14.0,0.38461538461538464,12.923076923076923,0.0,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,hamilton,5,81.512,,,,25.65,19.1,5.793,11.0,53.0,ferrari,0,0,10.0,6.333333333333332,0.26666666666666666,6.333333333333333,0.26666666666666666,0.13333333333333333,17.0,16.762974987992052,20.0,6.333333333333333,0.26666666666666666,4.0,0.9333333333333333,5.933333333333334,0.36666666666666664,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,hulkenberg,17,83.275,,,,25.65,19.1,5.793,11.0,53.0,kick_sauber,0,0,10.0,11.0,0.0,11.0,0.0,0.0,7.0,17.789440499275507,15.0,11.0,0.0,14.0,0.35714285714285715,11.0,0.0,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,kevin_magnussen,10,83.437,,,,25.65,19.1,5.793,11.0,53.0,unknown,0,0,10.0,13.571428571428571,0.0,13.571428571428571,0.0,0.0,5.333333333333334,17.89382040951402,13.0,13.571428571428571,0.0,15.666666666666666,0.14285714285714285,13.80232558139535,0.046511627906976744,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,leclerc,1,83.226,,,,25.65,19.1,5.793,11.0,53.0,ferrari,0,0,10.0,5.533333333333333,0.4666666666666667,5.533333333333333,0.4666666666666667,0.06666666666666667,17.666666666666668,15.94506370441912,20.0,5.533333333333333,0.4666666666666667,3.3333333333333335,0.8,5.933333333333334,0.36666666666666664,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,max_verstappen,6,81.745,,,,25.65,19.1,5.793,11.0,53.0,red_bull,0,0,10.0,3.466666666666667,0.6666666666666666,3.466666666666667,0.6666666666666666,0.4666666666666667,17.333333333333332,16.357545805031464,20.0,3.466666666666667,0.6666666666666666,3.6666666666666665,0.9333333333333333,8.033333333333333,0.3333333333333333,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,norris,3,81.432,,,,25.65,19.1,5.793,11.0,53.0,mclaren,0,0,10.0,4.4,0.6,4.4,0.6,0.13333333333333333,18.333333333333332,16.25206811939586,20.0,4.4,0.6,2.6666666666666665,0.9333333333333333,4.733333333333333,0.43333333333333335,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,ocon,14,84.343,,,,25.65,19.1,5.793,11.0,53.0,haas,0,0,10.0,13.285714285714286,0.0,13.285714285714286,0.0,0.0,7.0,18.027599482713537,12.0,13.285714285714286,0.0,14.0,0.2857142857142857,12.866666666666667,0.0,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,perez,8,82.971,,,,25.65,19.1,5.793,11.0,53.0,unknown,0,0,10.0,6.857142857142857,0.2857142857142857,6.857142857142857,0.2857142857142857,0.0,14.333333333333332,15.979164291794522,19.0,6.857142857142857,0.2857142857142857,6.666666666666667,0.8571428571428571,13.80232558139535,0.046511627906976744,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,piastri,2,81.943,,,,25.65,19.1,5.793,11.0,53.0,mclaren,0,0,10.0,5.066666666666666,0.26666666666666666,5.066666666666666,0.26666666666666666,0.06666666666666667,18.666666666666668,17.804765453128077,20.0,5.066666666666666,0.26666666666666666,2.3333333333333335,0.9333333333333333,4.733333333333333,0.43333333333333335,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,ricciardo,13,84.219,,,,25.65,19.1,5.793,11.0,53.0,unknown,0,0,10.0,12.714285714285712,0.0,12.714285714285714,0.0,0.0,9.666666666666666,18.298758933989177,13.0,12.714285714285714,0.0,11.333333333333334,0.21428571428571427,13.80232558139535,0.046511627906976744,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,russell,7,82.036,,,,25.65,19.1,5.793,11.0,53.0,mercedes,0,0,10.0,8.2,0.13333333333333333,8.2,0.13333333333333333,0.06666666666666667,9.333333333333334,15.24053573920034,20.0,8.2,0.13333333333333333,11.666666666666666,0.8,8.2,0.13333333333333333,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,sainz,4,83.219,,,,25.65,19.1,5.793,11.0,53.0,williams,0,0,10.0,5.142857142857143,0.35714285714285715,5.142857142857143,0.35714285714285715,0.07142857142857142,15.333333333333332,17.539072092917568,20.0,5.142857142857143,0.35714285714285715,5.666666666666667,0.9285714285714286,9.535714285714286,0.17857142857142858,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,stroll,19,82.232,,,,25.65,19.1,5.793,11.0,53.0,aston_martin,0,0,10.0,11.8,0.0,11.8,0.0,0.0,9.666666666666666,17.2545265414675,15.0,11.8,0.0,11.333333333333334,0.4,10.8,0.0,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,tsunoda,20,86.19800000000001,,,,25.65,19.1,5.793,11.0,53.0,red_bull,0,0,10.0,12.599999999999998,0.0,12.6,0.0,0.0,7.0,16.84582825858838,14.0,12.6,0.0,14.0,0.4666666666666667,8.033333333333333,0.3333333333333333,0.0,0.0
2024,16,monza,2024-09-01 00:00:00,zhou,18,85.092,,,,25.65,19.1,5.793,11.0,53.0,unknown,0,0,10.0,16.133333333333333,0.0,16.133333333333333,0.0,0.0,1.6666666666666679,18.440238106311263,10.0,16.133333333333333,0.0,19.333333333333332,0.0,13.80232558139535,0.046511627906976744,0.0,0.0
2024,17,baku,2024-09-15,albon,7,106.947,102.899,102.84,102.85900000000001,22.65,0.0,6.003,20.0,51.0,williams,1,1,10.0,13.6,0.0,13.6,0.0,0.0,9.333333333333334,17.43829896177202,12.0,13.6,0.0,11.666666666666666,0.2,9.333333333333334,0.16666666666666666,0.0,0.0
2024,17,baku,2024-09-15,alonso,6,107.057,103.47200000000001,102.426,102.369,22.65,0.0,6.003,20.0,51.0,aston_martin,1,1,8.0,9.875,0.0,9.875,0.0,0.0,11.333333333333334,17.069351198593292,16.0,9.875,0.0,9.666666666666666,0.625,11.0625,0.0,0.0,0.0
2024,17,baku,2024-09-15,bearman,10,107.048,103.471,102.968,,22.65,0.0,6.003,20.0,51.0,haas,1,0,11.0,7.0,0.0,7.0,0.0,0.0,14.0,16.0,14.0,7.0,0.0,7.0,1.0,12.9375,0.0,0.0,0.0
2024,17,baku,2024-09-15,bottas,16,108.418,103.618,,,22.65,0.0,6.003,20.0,51.0,unknown,0,0,18.0,16.0625,0.0,16.0625,0.0,0.0,4.333333333333332,18.88753698257224,8.0,16.0625,0.0,16.666666666666668,0.0,13.758241758241759,0.04395604395604396,0.0,0.0
2024,17,baku,2024-09-15,colapinto,8,107.274,103.138,102.473,102.53,22.65,0.0,6.003,20.0,51.0,alpine,1,1,9.0,11.999999999999998,0.0,12.0,0.0,0.0,9.0,16.0,9.0,12.0,0.0,12.0,0.0,13.0,0.0,0.0,0.0
2024,17,baku,2024-09-15,gasly,12,108.018,,103.179,,22.65,0.0,6.003,20.0,51.0,alpine,1,0,13.0,13.07142857142857,0.0,13.071428571428571,0.0,0.0,8.666666666666666,17.45980692151303,12.0,13.071428571428571,0.0,12.333333333333334,0.35714285714285715,13.0,0.0,0.0,0.0
2024,17,baku,2024-09-15,hamilton,9,107.236,103.089,102.765,102.289,22.65,0.0,6.003,20.0,51.0,ferrari,1,1,7.0,6.25,0.25,6.25,0.25,0.125,16.333333333333332,16.89309524499695,20.0,6.25,0.25,4.666666666666667,0.9375,5.75,0.375,0.0,0.0
2024,17,baku,2024-09-15,hulkenberg,11,107.691,103.101,103.191,,22.65,0.0,6.003,20.0,51.0,kick_sauber,1,0,14.0,11.399999999999999,0.0,11.4,0.0,0.0,5.666666666666666,17.54002477300363,15.0,11.4,0.0,15.333333333333334,0.3333333333333333,11.4,0.0,0.0,0.0
2024,17,baku,2024-09-15,leclerc,2,107.067,102.775,102.056,101.36500000000001,22.65,0.0,6.003,20.0,51.0,ferrari,1,1,1.0,5.25,0.5,5.25,0.5,0.125,18.666666666666668,15.986684397194473,20.0,5.25,0.5,2.3333333333333335,0.8125,5.75,0.375,0.0,0.0
2024,17,baku,2024-09-15,max_verstappen,5,106.798,103.09700000000001,102.042,102.023,22.65,0.0,6.003,20.0,51.0,red_bull,1,1,6.0,3.6249999999999996,0.625,3.625,0.625,0.4375,17.0,16.470467279435255,20.0,3.625,0.625,4.0,0.9375,8.34375,0.3125,0.0,0.0
2024,17,baku,2024-09-15,norris,4,105.255,103.60900000000001,,,22.65,0.0,6.003,20.0,51.0,mclaren,0,0,17.0,4.3125,0.625,4.3125,0.625,0.125,18.0,16.399728268895412,20.0,4.3125,0.625,3.0,0.9375,4.59375,0.46875,0.0,0.0
2024,17,baku,2024-09-15,ocon,15,108.831,104.50399999999999,,,22.65,0.0,6.003,20.0,51.0,haas,0,0,20.0,13.333333333333334,0.0,13.333333333333334,0.0,0.0,8.333333333333334,18.12979177792007,12.0,13.333333333333334,0.0,12.666666666666666,0.26666666666666666,12.9375,0.0,0.0,0.0
2024,17,baku,2024-09-15,perez,17,107.013,103.213,102.263,101.813,22.65,0.0,6.003,20.0,51.0,unknown,1,1,4.0,6.933333333333334,0.26666666666666666,6.933333333333334,0.26666666666666666,0.0,14.0,16.152811320441703,19.0,6.933333333333334,0.26666666666666666,7.0,0.8666666666666667,13.758241758241759,0.04395604395604396,0.0,0.0
2024,17,baku,2024-09-15,piastri,1,107.06,103.033,102.598,101.686,22.65,0.0,6.003,20.0,51.0,mclaren,1,1,2.0,4.875,0.3125,4.875,0.3125,0.0625,18.333333333333332,17.819329211209265,20.0,4.875,0.3125,2.6666666666666665,0.9375,4.59375,0.46875,0.0,0.0
2024,17,baku,2024-09-15,ricciardo,13,108.38,103.547,,,22.65,0.0,6.003,20.0,51.0,unknown,0,0,16.0,12.73333333333333,0.0,12.733333333333333,0.0,0.0,9.333333333333334,18.395973813312857,13.0,12.733333333333333,0.0,11.666666666666666,0.2,13.758241758241759,0.04395604395604396,0.0,0.0
2024,17,baku,2024-09-15,russell,3,106.628,103.13900000000001,102.32900000000001,101.874,22.65,0.0,6.003,20.0,51.0,mercedes,1,1,5.0,8.125,0.125,8.125,0.125,0.0625,9.666666666666666,15.427747313697987,20.0,8.125,0.125,11.333333333333334,0.8125,8.125,0.125,0.0,0.0
2024,17,baku,2024-09-15,sainz,18,106.866,103.357,102.503,101.805,22.65,0.0,6.003,20.0,51.0,williams,1,1,3.0,5.066666666666666,0.3333333333333333,5.066666666666666,0.3333333333333333,0.06666666666666667,16.0,17.651937305018944,20.0,5.066666666666666,0.3333333333333333,5.0,0.9333333333333333,9.333333333333334,0.16666666666666666,0.0,0.0
2024,17,baku,2024-09-15,stroll,19,108.148,103.37,103.404,,22.65,0.0,6.003,20.0,51.0,aston_martin,1,0,15.0,12.25,0.0,12.25,0.0,0.0,6.666666666666666,16.95854811567262,15.0,12.25,0.0,14.333333333333334,0.375,11.0625,0.0,0.0,0.0
2024,17,baku,2024-09-15,tsunoda,20,110.887,103.337,103.035,,22.65,0.0,6.003,20.0,51.0,red_bull,1,0,12.0,13.062499999999998,0.0,13.0625,0.0,0.0,3.333333333333332,16.580818326130203,14.0,13.0625,0.0,17.666666666666668,0.4375,8.34375,0.3125,0.0,0.0
2024,17,baku,2024-09-15,zhou,14,107.644,104.24600000000001,,,22.65,0.0,6.003,20.0,51.0,unknown,0,0,19.0,16.25,0.0,16.25,0.0,0.0,2.0,18.483388521576416,10.0,16.25,0.0,19.0,0.0,13.758241758241759,0.04395604395604396,0.0,0.0
2024,18,marina_bay,2024-09-22,albon,20,96.888,,,,28.9,0.0,5.063,23.0,61.0,williams,0,0,10.0,13.1875,0.0,13.1875,0.0,0.0,11.0,17.183915619381562,14.0,13.1875,0.0,10.0,0.25,9.53125,0.15625,0.0,0.0
2024,18,marina_bay,2024-09-22,alonso,8,97.741,,,,28.9,0.0,5.063,23.0,61.0,aston_martin,0,0,10.0,9.647058823529411,0.0,9.647058823529411,0.0,0.0,12.0,17.079840939601617,16.0,9.647058823529411,0.0,9.0,0.6470588235294118,11.147058823529411,0.0,0.0,0.0
2024,18,marina_bay,2024-09-22,bottas,16,97.524,,,,28.9,0.0,5.063,23.0,61.0,unknown,0,0,10.0,16.058823529411764,0.0,16.058823529411764,0.0,0.0,4.0,18.95456030902601,8.0,16.058823529411764,0.0,17.0,0.0,13.810526315789474,0.042105263157894736,0.0,0.0
2024,18,marina_bay,2024-09-22,colapinto,11,97.262,,,,28.9,0.0,5.063,23.0,61.0,alpine,0,0,10.0,10.0,0.0,10.0,0.0,0.0,11.0,18.17157287525381,13.0,10.0,0.0,10.0,0.5,12.647058823529411,0.0,0.0,0.0
2024,18,marina_bay,2024-09-22,gasly,17,96.927,,,,28.9,0.0,5.063,23.0,61.0,alpine,0,0,10.0,13.0,0.0,13.0,0.0,0.0,9.0,17.577386128368303,12.0,13.0,0.0,12.0,0.3333333333333333,12.647058823529411,0.0,0.0,0.0
2024,18,marina_bay,2024-09-22,hamilton,6,97.393,,,,28.9,0.0,5.063,23.0,61.0,ferrari,0,0,10.0,6.411764705882353,0.23529411764705882,6.411764705882353,0.23529411764705882,0.11764705882352941,13.666666666666668,16.967959208889813,20.0,6.411764705882353,0.23529411764705882,7.333333333333333,0.9411764705882353,5.735294117647059,0.38235294117647056,0.0,0.0
2024,18,marina_bay,2024-09-22,hulkenberg,9,97.47,,,,28.9,0.0,5.063,23.0,61.0,kick_sauber,0,0,10.0,11.375,0.0,11.375,0.0,0.0,8.0,17.655850880517836,15.0,11.375,0.0,13.0,0.3125,11.375,0.0,0.0,0.0
2024,18,marina_bay,2024-09-22,kevin_magnussen,19,97.425,,,,28.9,0.0,5.063,23.0,61.0,unknown,0,0,10.0,13.333333333333334,0.0,13.333333333333334,0.0,0.0,7.0,17.867984066208507,13.0,13.333333333333334,0.0,14.0,0.2,13.810526315789474,0.042105263157894736,0.0,0.0
2024,18,marina_bay,2024-09-22,leclerc,5,95.371,,,,28.9,0.0,5.063,23.0,61.0,ferrari,0,0,10.0,5.0588235294117645,0.5294117647058822,5.0588235294117645,0.5294117647058824,0.11764705882352941,19.0,16.08229489198348,20.0,5.0588235294117645,0.5294117647058824,2.0,0.8235294117647058,5.735294117647059,0.38235294117647056,0.0,0.0
2024,18,marina_bay,2024-09-22,max_verstappen,2,95.967,,,,28.9,0.0,5.063,23.0,61.0,red_bull,0,0,10.0,3.7058823529411766,0.5882352941176471,3.7058823529411766,0.5882352941176471,0.4117647058823529,16.666666666666668,16.601638005428143,20.0,3.7058823529411766,0.5882352941176471,4.333333333333333,0.9411764705882353,8.588235294117647,0.29411764705882354,0.0,0.0
2024,18,marina_bay,2024-09-22,norris,1,94.925,,,,28.9,0.0,5.063,23.0,61.0,mclaren,0,0,10.0,4.2941176470588225,0.5882352941176471,4.294117647058823,0.5882352941176471,0.11764705882352941,18.333333333333332,16.54516125597187,20.0,4.294117647058823,0.5882352941176471,2.6666666666666665,0.9411764705882353,4.470588235294118,0.47058823529411764,0.0,0.0
2024,18,marina_bay,2024-09-22,ocon,13,97.964,,,,28.9,0.0,5.063,23.0,61.0,haas,0,0,10.0,13.4375,0.0,13.4375,0.0,0.0,6.333333333333334,18.19598502143801,12.0,13.4375,0.0,14.666666666666666,0.25,12.88888888888889,0.0,0.0,0.0
2024,18,marina_bay,2024-09-22,perez,10,97.477,,,,28.9,0.0,5.063,23.0,61.0,unknown,0,0,10.0,7.562499999999999,0.25,7.5625,0.25,0.0,10.666666666666666,15.68375132259598,19.0,7.5625,0.25,10.333333333333334,0.8125,13.810526315789474,0.042105263157894736,0.0,0.0
2024,18,marina_bay,2024-09-22,piastri,3,95.745,,,,28.9,0.0,5.063,23.0,61.0,mclaren,0,0,10.0,4.647058823529412,0.35294117647058826,4.647058823529412,0.35294117647058826,0.11764705882352941,18.666666666666668,17.78011691845441,20.0,4.647058823529412,0.35294117647058826,2.3333333333333335,0.9411764705882353,4.470588235294118,0.47058823529411764,0.0,0.0
2024,18,marina_bay,2024-09-22,ricciardo,18,94.486,,,,28.9,0.0,5.063,23.0,61.0,unknown,0,0,10.0,12.749999999999998,0.0,12.75,0.0,0.0,8.333333333333334,18.483388521576416,13.0,12.75,0.0,12.666666666666666,0.1875,13.810526315789474,0.042105263157894736,0.0,0.0
2024,18,marina_bay,2024-09-22,russell,4,97.047,,,,28.9,0.0,5.063,23.0,61.0,mercedes,0,0,10.0,7.823529411764705,0.17647058823529413,7.823529411764706,0.17647058823529413,0.058823529411764705,15.333333333333332,15.463357356239623,20.0,7.823529411764706,0.17647058823529413,5.666666666666667,0.8235294117647058,7.823529411764706,0.17647058823529413,0.0,0.0
2024,18,marina_bay,2024-09-22,sainz,7,96.561,,,,28.9,0.0,5.063,23.0,61.0,williams,0,0,10.0,5.875,0.3125,5.875,0.3125,0.0625,12.0,16.42652575532925,20.0,5.875,0.3125,9.0,0.875,9.53125,0.15625,0.0,0.0
2024,18,marina_bay,2024-09-22,stroll,14,97.851,,,,28.9,0.0,5.063,23.0,61.0,aston_martin,0,0,10.0,12.64705882352941,0.0,12.647058823529411,0.0,0.0,4.0,16.758225953822677,15.0,12.647058823529411,0.0,17.0,0.35294117647058826,11.147058823529411,0.0,0.0,0.0
2024,18,marina_bay,2024-09-22,tsunoda,12,96.393,,,,28.9,0.0,5.063,23.0,61.0,red_bull,0,0,10.0,13.470588235294118,0.0,13.470588235294118,0.0,0.0,2.0,16.40220641151074,14.0,13.470588235294118,0.0,19.0,0.4117647058823529,8.588235294117647,0.29411764705882354,0.0,0.0
2024,18,marina_bay,2024-09-22,zhou,15,97.461,,,,28.9,0.0,5.063,23.0,61.0,unknown,0,0,10.0,16.11764705882353,0.0,16.11764705882353,0.0,0.0,3.666666666666668,18.50294290861281,10.0,16.11764705882353,0.0,17.333333333333332,0.0,13.810526315789474,0.042105263157894736,0.0,0.0
2024,19,americas,2024-10-20,albon,16,99.084,94.051,,,22.95,0.0,5.513,20.0,56.0,williams,0,0,16.0,13.588235294117647,0.0,13.588235294117647,0.0,0.0,9.0,16.95248805546216,14.0,13.588235294117647,0.0,12.0,0.23529411764705882,9.764705882352942,0.14705882352941177,0.0,0.0
2024,19,americas,2024-10-20,alonso,13,99.261,93.973,93.429,93.309,22.95,0.0,5.513,20.0,56.0,aston_martin,1,1,9.0,9.555555555555555,0.0,9.555555555555555,0.0,0.0,12.666666666666666,17.17712423887889,16.0,9.555555555555555,0.0,8.333333333333334,0.6666666666666666,11.13888888888889,0.0,0.0,0.0
2024,19,americas,2024-10-20,bottas,17,100.575,94.152,,,22.95,0.0,5.513,20.0,56.0,unknown,0,0,18.0,16.055555555555557,0.0,16.055555555555557,0.0,0.0,5.0,19.015583587869717,8.0,16.055555555555557,0.0,16.0,0.0,13.9,0.04,0.0,0.0
2024,19,americas,2024-10-20,colapinto,10,97.611,94.062,,,22.95,0.0,5.513,20.0,56.0,alpine,0,0,17.0,10.333333333333334,0.0,10.333333333333334,0.0,0.0,10.666666666666666,18.918334000533868,13.0,10.333333333333334,0.0,10.333333333333334,0.3333333333333333,12.789473684210526,0.0,0.0,0.0
2024,19,americas,2024-10-20,gasly,12,98.311,93.55,93.162,93.018,22.95,0.0,5.513,20.0,56.0,alpine,1,1,7.0,13.249999999999998,0.0,13.25,0.0,0.0,6.333333333333334,17.54553429119157,12.0,13.25,0.0,14.666666666666666,0.3125,12.789473684210526,0.0,0.0,0.0
2024,19,americas,2024-10-20,hulkenberg,8,98.404,93.601,93.544,,22.95,0.0,5.513,20.0,56.0,kick_sauber,1,0,13.0,11.235294117647058,0.0,11.235294117647058,0.0,0.0,8.666666666666666,17.71120440425553,15.0,11.235294117647058,0.0,12.333333333333334,0.35294117647058826,11.235294117647058,0.0,0.0,0.0
2024,19,americas,2024-10-20,kevin_magnussen,11,98.21,93.564,93.47399999999999,93.481,22.95,0.0,5.513,20.0,56.0,unknown,1,1,11.0,13.6875,0.0,13.6875,0.0,0.0,5.333333333333334,17.658967225542376,13.0,13.6875,0.0,15.666666666666666,0.1875,13.9,0.04,0.0,0.0
2024,19,americas,2024-10-20,lawson,9,98.091,93.339,,,22.95,0.0,5.513,20.0,56.0,rb,0,0,10.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,19,americas,2024-10-20,leclerc,1,97.834,93.241,92.962,92.74000000000001,22.95,0.0,5.513,20.0,56.0,ferrari,1,1,4.0,5.055555555555555,0.5,5.055555555555555,0.5,0.1111111111111111,18.333333333333332,16.229105124979515,20.0,5.055555555555555,0.5,2.6666666666666665,0.8333333333333334,5.722222222222222,0.3611111111111111,0.0,0.0
2024,19,americas,2024-10-20,max_verstappen,3,98.117,93.04599999999999,92.584,92.36099999999999,22.95,0.0,5.513,20.0,56.0,red_bull,1,1,2.0,3.6111111111111107,0.6111111111111112,3.611111111111111,0.6111111111111112,0.3888888888888889,16.666666666666668,16.714060074411726,20.0,3.611111111111111,0.6111111111111112,4.333333333333333,0.9444444444444444,8.5,0.3055555555555556,0.0,0.0
2024,19,americas,2024-10-20,norris,4,97.679,93.616,92.851,92.33,22.95,0.0,5.513,20.0,56.0,mclaren,1,1,1.0,4.111111111111111,0.6111111111111112,4.111111111111111,0.6111111111111112,0.16666666666666666,18.333333333333332,16.608981239890454,20.0,4.111111111111111,0.6111111111111112,2.6666666666666665,0.9444444444444444,4.333333333333333,0.5,0.0,0.0
2024,19,americas,2024-10-20,ocon,18,97.33,93.98599999999999,93.59700000000001,,22.95,0.0,5.513,20.0,56.0,haas,1,0,14.0,13.411764705882353,0.0,13.411764705882353,0.0,0.0,7.0,18.282951428263296,12.0,13.411764705882353,0.0,14.0,0.23529411764705882,12.894736842105264,0.0,0.0,0.0
2024,19,americas,2024-10-20,perez,7,98.514,93.61099999999999,93.02000000000001,,22.95,0.0,5.513,20.0,56.0,unknown,1,0,8.0,7.705882352941176,0.23529411764705882,7.705882352941177,0.23529411764705882,0.0,9.333333333333334,15.818727160697469,19.0,7.705882352941177,0.23529411764705882,11.666666666666666,0.8235294117647058,13.9,0.04,0.0,0.0
2024,19,americas,2024-10-20,piastri,5,97.883,93.864,93.057,92.95,22.95,0.0,5.513,20.0,56.0,mclaren,1,1,5.0,4.555555555555555,0.38888888888888884,4.555555555555555,0.3888888888888889,0.1111111111111111,19.0,17.852223525720714,20.0,4.555555555555555,0.3888888888888889,2.0,0.9444444444444444,4.333333333333333,0.5,0.0,0.0
